invoice_id,site,new_commodity_group,invoice_commodity_quantity,multiple_commodities,priority_multiple_commodities,freight_per_invoice,invoice_total,invoice_commodity_group,invoice_commodity_description,location,supplier_name,model,supplier_mode,supplier_match_flag,standardization_status,error_summary,priority_failure_reasons,method,unit,rate_unit,freight_class,applied_rate,shipment_type,invoice_freight_commodity_cost,base_rate,inflation_rate,fsc_rate,intertim_rate,xgs_rebate,star_net_rebate,raw_invoice_cost,minimum_applied,freight_class_rank,ltl_only_cost,ftl_cost,ltl_fallback_cost,xgs_threshold_cost,xgs_method,optimal_cost,optimal_method,ftl_blocked,penalty_vs_optimal,hybrid_overflow_flag,hybrid_num_truckloads,hybrid_overflow_qty,hybrid_overflow_cost,hybrid_ftl_cost_component,hybrid_cost_total,hybrid_overflow_class,hybrid_overflow_rate,realistic_optimal_cost,realistic_optimal_method,xgs_rate,historical_rate,rate_ratio_normal,pct_difference,savings_flag,freight_ratio_normal_site,rate_ratio_normal_outlier,pct_difference_outlier
382091,SPLA,1CBL,2330.8900000000003,False,False,1841.41,24078.1,1CBL,Carpet Roll,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,2M,0.7902580188679245,FTL,1842.0,0.7114,0.6711320754716981,0.8724716981132075,0.8053584905660377,0.0671132075471698,0.0151004716981132,1842.0,False,4.0,1842.0,3973.584905660377,1842.0,1842.0,LTL,1842.0,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,1842.0,LTL,0.7902560824406127,0.790002960242654,1.0003204066449078,0.03204066449079527,SAVINGS,1.7142534355850483,OK,OK
382202,SPT,1CPT,520.0,False,False,1250.0,13327.64,1CPT,Carpet Tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,5C,0.8493551886792453,LTL,441.66,0.7646,0.7213207547169811,0.9377169811320756,0.8655849056603774,0.0721320754716981,0.016229716981132,441.66,False,2.0,441.66,2128.139858490566,441.66,441.66,LTL,441.66,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,441.66,LTL,0.8493461538461539,2.4038461538461537,0.35332800000000003,-64.66720000000001,LOSS,0.9769016566495479,OK,OK
383238,SPN,1CPT,1069.81,False,False,0.0,35282.5,1CPT,Carpet Tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,1M,0.5649778301886793,LTL,604.42,0.5086,0.479811320754717,0.6237547169811322,0.5757735849056604,0.0479811320754717,0.0107957547169811,604.42,False,3.0,604.42,666.7068396226415,604.42,604.42,LTL,604.42,LTL,False,0.0,False,1,0.0,0.0,666.7068396226415,666.7068396226415,,,604.42,LTL,0.5649788280161898,,,,LOSS,1.5999046051888348,MISSING,MISSING
383240,SPW,1CPT,175.81,False,False,195.66,3729.48,1CPT,Carpet Tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.8536875,LTL,150.09,0.7685,0.725,0.9425,0.87,0.0725,0.0163125,150.09,False,1.0,150.09,2128.139858490566,150.09,150.09,LTL,150.09,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,150.09,LTL,0.8537057050224675,1.1129059780444799,0.7670959828273536,-23.290401717264643,LOSS,0.9630804960563666,OK,OK
383241,SPW,1CPT,2299.85,False,False,628.11,76484.86,1CPT,Carpet Tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,2M,0.8058099056603774,FTL,1853.24,0.7254,0.6843396226415095,0.8896415094339624,0.8212075471698114,0.0684339622641509,0.0153976415094339,1853.24,False,4.0,1853.24,2128.139858490566,1853.24,1853.24,LTL,1853.24,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,1853.24,LTL,0.8058090745048591,0.2731091158119008,2.950502300552451,195.05023005524512,SAVINGS,0.9630804960563666,OK,OK
385393,SPLA,1CPT,58.67,True,False,41.08,1572.45,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Unsupported commodity group '1ADH'; Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.4367721698113207,LTL,84.89,1.2934,1.220188679245283,1.5862452830188678,1.4642264150943396,0.1220188679245283,0.0274542452830188,84.3,True,1.0,84.89,3973.584905660377,84.89,84.89,LTL,84.89,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,84.89,LTL,1.446906425771263,0.7001874893471961,2.066455696202532,106.64556962025318,SAVINGS,1.7142534355850483,OK,OK
385407,SPW,1VNL,26.43,False,False,120.08,192.4,1VNL,LVT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.2536401650943396,LTL,95.35,0.22833,0.2154056603773585,0.280027358490566,0.2584867924528302,0.0215405660377358,0.0048466273584905,6.7,True,1.0,95.35,2128.139858490566,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,95.35,LTL,3.6076428301172907,4.543321982595535,0.794053964023984,-20.594603597601605,LOSS,0.9630804960563666,OK,OK
385409,SPW,1CPT,10.0,False,False,82.08,1072.42,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.8536875,LTL,60.64,0.7685,0.725,0.9425,0.87,0.0725,0.0163125,8.54,True,1.0,60.64,2128.139858490566,60.64,60.64,LTL,60.64,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,60.64,LTL,6.064,8.208,0.7387914230019493,-26.120857699805068,LOSS,0.9630804960563666,OK,OK
387207,SPHU,1VNL,2529.69,False,False,380.31,4203.110000000001,1VNL,VCT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,2M,0.1580627122641509,LTL,399.85,0.14229,0.1342358490566037,0.1745066037735849,0.1610830188679245,0.0134235849056603,0.0030203066037735,399.85,False,4.0,399.85,1986.7924528301885,399.85,399.85,LTL,399.85,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,399.85,LTL,0.15806284564511858,0.15033857903537587,1.0513791380715733,5.137913807157327,SAVINGS,1.1013902256808616,OK,OK
400027,SPW,1VNL,5111.0,False,False,538.35,8427.18,1VNL,VCT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,5M,0.1129733490566037,LTL,577.41,0.1017,0.0959433962264151,0.1247264150943396,0.1151320754716981,0.0095943396226415,0.0021587264150943,577.41,False,6.0,577.41,2128.139858490566,577.41,577.41,LTL,577.41,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,577.41,LTL,0.11297397769516727,0.10533163764429662,1.07255502925606,7.255502925606,SAVINGS,0.9630804960563666,OK,OK
400043,KFC,1CPT,130.0,False,False,171.87,4413.77,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,1.1242903301886793,LTL,146.16,1.0121,0.954811320754717,1.241254716981132,1.1457735849056605,0.0954811320754717,0.0214832547169811,146.16,False,1.0,146.16,979.0471698113208,146.16,146.16,LTL,146.16,LTL,False,0.0,False,1,0.0,0.0,979.0471698113208,979.0471698113208,,,146.16,LTL,1.1243076923076922,1.3220769230769231,0.8504101937510908,-14.958980624890916,LOSS,1.2322399401320787,OK,OK
400064,SPLA,1CPT,21.33,True,False,45.46,662.0,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Unsupported commodity group '1ADH'; Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.4367721698113207,LTL,84.89,1.2934,1.220188679245283,1.5862452830188678,1.4642264150943396,0.1220188679245283,0.0274542452830188,30.65,True,1.0,84.89,3973.584905660377,84.89,84.89,LTL,84.89,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,84.89,LTL,3.979840600093765,2.131270511017347,1.867355917289925,86.73559172899252,SAVINGS,1.7142534355850483,OK,OK
400326,SPD,1CPT,55.02,False,False,88.73,2014.29,1CPT,Carpet Tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.2671455188679246,LTL,79.38,1.1407,1.076132075471698,1.3989716981132077,1.2913584905660378,0.1076132075471698,0.0242129716981132,69.72,True,1.0,79.38,4052.5875,79.38,79.38,LTL,79.38,LTL,False,0.0,False,1,0.0,0.0,4052.5875,4052.5875,,,79.38,LTL,1.4427480916030533,1.6126862958924026,0.8946241406514144,-10.537585934858562,LOSS,2.001901920220323,OK,OK
400328,SPN,1CPT,142.33,False,False,0.0,3699.000000000001,1CPT,Carpet Tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.6047462264150943,LTL,86.07,0.5444,0.5135849056603773,0.6676603773584905,0.6163018867924528,0.0513584905660377,0.0115556603773584,86.07,False,1.0,86.07,666.7068396226415,86.07,86.07,LTL,86.07,LTL,False,0.0,False,1,0.0,0.0,666.7068396226415,666.7068396226415,,,86.07,LTL,0.6047214220473547,,,,LOSS,1.5999046051888348,MISSING,MISSING
400329,SPL,1CPT,425.78,False,False,0.0,16771.32,1CPT,Carpet Tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,0.8246943396226414,LTL,351.14,0.7424,0.7003773584905659,0.9104905660377356,0.8404528301886791,0.0700377358490565,0.0157584905660377,351.14,False,1.0,351.14,1353.0424528301885,351.14,351.14,LTL,351.14,LTL,False,0.0,False,1,0.0,0.0,1353.0424528301885,1353.0424528301885,,,351.14,LTL,0.8246982009488468,,,,LOSS,1.2608700558263557,MISSING,MISSING
400342,SPN,1VNL,278.43,False,False,81.65,439.5,1VNL,VCT,Is_Distributor,J.J. HAINES & COMPANY,0.0,Distributor,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.1223711320754716,LTL,95.35,0.11016,0.1039245283018868,0.1351018867924528,0.1247094339622641,0.0103924528301886,0.0023383018867924,34.07,True,1.0,95.35,666.7068396226415,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,666.7068396226415,666.7068396226415,,,95.35,LTL,0.3424559135150666,0.2932514456057178,1.1677893447642373,16.77893447642374,SAVINGS,1.5999046051888348,OK,OK
400666,SPP,1VNL,293.91,False,False,107.83,688.6,1VNL,LVT,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.1639613207547169,LTL,112.46,0.1476,0.1392452830188679,0.1810188679245283,0.1670943396226415,0.0139245283018867,0.0031330188679245,48.19,True,1.0,112.46,831.8773584905659,112.46,112.46,LTL,112.46,LTL,False,0.0,False,1,0.0,0.0,831.8773584905659,831.8773584905659,,,112.46,LTL,0.38263413970263,0.36688101799870704,1.0429379578966893,4.29379578966892,SAVINGS,1.1621646148814857,OK,OK
400679,SPS,1VNL,203.2,False,False,99.0,963.29,1VNL,LVT,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.2477415566037736,LTL,101.96,0.22302,0.2103962264150943,0.2735150943396227,0.2524754716981132,0.0210396226415094,0.0047339150943396,50.34,True,1.0,101.96,2048.796933962264,101.96,101.96,LTL,101.96,LTL,False,0.0,False,1,0.0,0.0,2048.796933962264,2048.796933962264,,,101.96,LTL,0.5017716535433071,0.48720472440944884,1.0298989898989899,2.989898989898989,SAVINGS,1.1719470025948686,OK,OK
400680,SPB,1VNL,217.71,False,False,54.9,684.9,1VNL,LVT,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.2477415566037736,LTL,101.98,0.22302,0.2103962264150943,0.2735150943396227,0.2524754716981132,0.0210396226415094,0.0047339150943396,53.94,True,1.0,101.98,2053.322405660377,101.98,101.98,LTL,101.98,LTL,False,0.0,False,1,0.0,0.0,2053.322405660377,2053.322405660377,,,101.98,LTL,0.46842129438243535,0.2521703183133526,1.857559198542805,85.7559198542805,SAVINGS,1.0097730002168825,OK,OK
400681,SPLV,1VNL,52.61,False,False,12.66,125.33,1VNL,LVT,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.2009525943396226,LTL,101.96,0.1809,0.1706603773584905,0.2218584905660377,0.2047924528301886,0.017066037735849,0.003839858490566,10.57,True,1.0,101.96,1172.2167452830188,101.96,101.96,LTL,101.96,LTL,False,0.0,False,1,0.0,0.0,1172.2167452830188,1172.2167452830188,,,101.96,LTL,1.9380345941836152,0.24063866185135907,8.053712480252765,705.3712480252764,SAVINGS,0.98055702023745,HIGH,HIGH
400689,SPB,1VNL,108.86,False,False,34.24,455.44,1VNL,LVT,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.2477415566037736,LTL,101.98,0.22302,0.2103962264150943,0.2735150943396227,0.2524754716981132,0.0210396226415094,0.0047339150943396,26.97,True,1.0,101.98,2053.322405660377,101.98,101.98,LTL,101.98,LTL,False,0.0,False,1,0.0,0.0,2053.322405660377,2053.322405660377,,,101.98,LTL,0.9367995590666912,0.3145324269704207,2.97838785046729,197.838785046729,SAVINGS,1.0097730002168825,OK,OK
400769,SPLA,1CPT,23.33,False,False,43.63,711.57,1CPT,Carpet Tiles,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.4367721698113207,LTL,84.89,1.2934,1.220188679245283,1.5862452830188678,1.4642264150943396,0.1220188679245283,0.0274542452830188,33.52,True,1.0,84.89,3973.584905660377,84.89,84.89,LTL,84.89,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,84.89,LTL,3.638662666095157,1.8701243034719248,1.9456795782718312,94.56795782718312,SAVINGS,1.7142534355850483,OK,OK
401274,SPW,1VNL,121.49,False,False,3.2,217.47,1VNL,LVP,Is_Distributor,STANLEY STEPHENS CO INC,0.0,Distributor,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.2536401650943396,LTL,95.35,0.22833,0.2154056603773585,0.280027358490566,0.2584867924528302,0.0215405660377358,0.0048466273584905,30.81,True,1.0,95.35,2128.139858490566,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,95.35,LTL,0.7848382582928636,0.02633961642933575,29.796874999999996,2879.687499999999,SAVINGS,0.9630804960563666,HIGH,HIGH
402187,SPLA,1CPT,107.32,False,False,200.69,2561.73,1CPT,Carpet Tiles,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.4367721698113207,LTL,154.19,1.2934,1.220188679245283,1.5862452830188678,1.4642264150943396,0.1220188679245283,0.0274542452830188,154.19,False,1.0,154.19,3973.584905660377,154.19,154.19,LTL,154.19,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,154.19,LTL,1.4367312709653375,1.8700149086843088,0.7682993671832179,-23.170063281678207,LOSS,1.7142534355850483,OK,OK
404461,SPLA,1CBL,145.0,False,False,188.5,2277.95,1CBL,Carpet Roll,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,0.8451339622641509,LTL,122.54,0.7608,0.7177358490566038,0.933056603773585,0.8612830188679246,0.0717735849056603,0.0161490566037735,122.54,False,1.0,122.54,3973.584905660377,122.54,122.54,LTL,122.54,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,122.54,LTL,0.8451034482758621,1.3,0.6500795755968171,-34.9920424403183,LOSS,1.7142534355850483,OK,OK
404462,SPLA,1CPT,341.33,True,False,587.09,8060.55,1CPT,Carpet Tiles,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Unsupported commodity group '1ADH'; Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.4367721698113207,LTL,490.41,1.2934,1.220188679245283,1.5862452830188678,1.4642264150943396,0.1220188679245283,0.0274542452830188,490.41,False,1.0,490.41,3973.584905660377,490.41,490.41,LTL,490.41,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,490.41,LTL,1.4367620777546657,1.7200070313186655,0.8353233746103663,-16.467662538963367,LOSS,1.7142534355850483,OK,OK
404465,SPK,1VNL,174.17,False,False,27.0,605.88,1VNL,LVT,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.4745880424528302,LTL,148.31,0.42723,0.4030471698113207,0.523961320754717,0.4836566037735849,0.040304716981132,0.0090685613207547,82.66,True,1.0,148.31,5903.008726415094,148.31,148.31,LTL,148.31,LTL,False,0.0,False,1,0.0,0.0,5903.008726415094,5903.008726415094,,,148.31,LTL,0.8515243727392778,0.15502095653671702,5.492962962962963,449.2962962962963,SAVINGS,1.5387210407702332,HIGH,HIGH
404469,SPWV,1VNL,639.3,False,False,79.0,1168.5,1VNL,LVP,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,5C,0.3106267216981132,LTL,198.58,0.27963,0.2638018867924528,0.3429424528301886,0.3165622641509433,0.0263801886792452,0.0059355424528301,198.58,False,2.0,198.58,3653.665330188679,198.58,198.58,LTL,198.58,LTL,False,0.0,False,1,0.0,0.0,3653.665330188679,3653.665330188679,,,198.58,LTL,0.3106209917096825,0.12357265759424371,2.5136708860759494,151.36708860759492,SAVINGS,1.3540436886339244,OK,OK
404470,SPTM,1CBL,75.0,False,False,65.25,1165.5,1CBL,Carpet Roll,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,0.8205841981132076,LTL,84.89,0.7387,0.6968867924528301,0.9059528301886792,0.8362641509433962,0.069688679245283,0.0156799528301886,61.54,True,1.0,84.89,3611.611556603773,84.89,84.89,LTL,84.89,LTL,False,0.0,False,1,0.0,0.0,3611.611556603773,3611.611556603773,,,84.89,LTL,1.1318666666666666,0.87,1.3009961685823754,30.09961685823754,SAVINGS,1.6608063162616375,OK,OK
406016,SPK,1CPT,32.0,False,False,101.31,1573.31,1CPT,Carpet Tiles,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,1.8944419811320756,LTL,107.78,1.7054,1.6088679245283015,2.0915283018867923,1.9306415094339624,0.1608867924528302,0.0361995283018867,60.62,True,1.0,107.78,5903.008726415094,107.78,107.78,LTL,107.78,LTL,False,0.0,False,1,0.0,0.0,5903.008726415094,5903.008726415094,,,107.78,LTL,3.368125,3.1659375,1.0638633895962886,6.386338959628861,SAVINGS,1.5387210407702332,OK,OK
407751,SPD,1CPT,88.89999999999999,False,False,0.0,1813.36,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,1.2671455188679246,LTL,112.65,1.1407,1.076132075471698,1.3989716981132077,1.2913584905660378,0.1076132075471698,0.0242129716981132,112.65,False,1.0,112.65,4052.5875,112.65,112.65,LTL,112.65,LTL,False,0.0,False,1,0.0,0.0,4052.5875,4052.5875,,,112.65,LTL,1.267154105736783,,,,LOSS,2.001901920220323,MISSING,MISSING
407860,SPWV,1VNL,389.8,False,False,17.5,423.15,1VNL,VCT,Is_Distributor,"TRI-WEST, LTD.",0.0,Distributor,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.3832095990566038,LTL,149.38,0.34497,0.3254433962264151,0.4230764150943396,0.3905320754716981,0.0325443396226415,0.0073224764150943,149.38,False,1.0,149.38,3653.665330188679,149.38,149.38,LTL,149.38,LTL,False,0.0,False,1,0.0,0.0,3653.665330188679,3653.665330188679,,,149.38,LTL,0.3832221652129297,0.044894817855310416,8.536,753.5999999999999,SAVINGS,1.3540436886339244,HIGH,HIGH
407904,SPW,1VNL,7740.23,False,False,155.65,7938.26,1VNL,VCT,Is_Distributor,J.J. HAINES & COMPANY,0.0,Distributor,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,5M,0.1129733490566037,LTL,874.44,0.1017,0.0959433962264151,0.1247264150943396,0.1151320754716981,0.0095943396226415,0.0021587264150943,874.44,False,6.0,874.44,2128.139858490566,874.44,874.44,LTL,874.44,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,874.44,LTL,0.1129733870957323,0.020109221560599622,5.6179890780597495,461.7989078059749,SAVINGS,0.9630804960563666,HIGH,HIGH
